TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SEASON_ID,SEASON_TYPE,POSS,OFF_RATING_CUSTOM,PIE_CON,OPP_PTS,DEF_RATING_CUSTOM,STOCKS_PER_100
1610612744,Golden State Warriors,7,3,4,0.429,336.0,268,582,0.46,67,184,0.364,142,195,0.728,92,207,299,171,121.0,49,32,36,177,161,745,-31.0,9,9,1,8,10,10,11,5,9,10,6,11,10,13,10,12,9,9,8,10,9,5,7,10,9,13,2013-14,Playoffs,668.9279999999999,111.37222541140454,0.3019560164948462,776.0,116.00650593187909,12.108926521239956
1610612745,Houston Rockets,6,2,4,0.333,303.0,245,550,0.445,49,154,0.318,133,179,0.743,100,195,295,110,83.0,36,30,55,156,149,672,2.0,14,14,1,14,14,12,13,10,12,12,14,12,12,9,9,14,11,14,5,14,11,11,6,13,13,5,2013-14,Playoffs,587.2896,114.42395710736236,0.0486144125863011,670.0,114.0834096159714,11.238067215901662
1610612754,Indiana Pacers,19,10,9,0.526,912.0,639,1416,0.451,139,366,0.38,323,444,0.727,156,594,750,357,258.0,134,80,82,394,410,1740,-19.0,3,3,15,4,4,4,4,7,4,4,3,4,3,14,3,3,3,4,14,3,2,15,13,3,4,10,2013-14,Playoffs,1644.8256,105.78629126394918,0.0426405884131513,1759.0,106.94142892717625,13.010497891083409
1610612746,Los Angeles Clippers,13,6,7,0.462,624.0,512,1110,0.461,119,335,0.355,271,371,0.73,148,369,517,310,164.0,122,57,62,316,313,1414,26.0,5,5,11,6,5,5,5,4,5,5,7,5,5,11,4,5,5,5,12,4,7,14,12,5,5,3,2013-14,Playoffs,1237.6704,114.24689481141344,0.0647359811291004,1388.0,112.14617397329694,14.46265500087907
1610612763,Memphis Grizzlies,7,3,4,0.429,356.0,257,617,0.417,31,107,0.29,132,181,0.729,90,209,299,152,78.0,63,17,53,146,161,677,-38.0,9,9,1,8,9,11,9,15,15,14,16,13,11,12,11,11,9,10,3,9,16,10,4,10,11,14,2013-14,Playoffs,657.2543999999999,103.00425527771286,0.0817358942586206,715.0,108.78588260497001,12.17184700475189
1610612748,Miami Heat,20,13,7,0.65,960.0,708,1443,0.491,186,470,0.396,343,440,0.78,119,561,680,365,243.0,147,77,55,414,392,1945,35.0,2,2,11,2,2,2,3,2,2,2,2,3,4,5,8,4,4,3,13,2,4,11,14,4,3,2,2013-14,Playoffs,1690.176,115.07677306978682,0.0496982653864054,1910.0,113.00598280889092,13.253057669733803
1610612760,Oklahoma City Thunder,19,10,9,0.526,937.0,695,1546,0.45,143,443,0.323,414,505,0.82,212,647,859,366,287.0,120,118,59,437,421,1947,-20.0,3,3,15,4,3,3,2,8,3,3,13,2,2,3,2,2,2,2,15,5,1,13,15,2,2,11,2013-14,Playoffs,1769.4719999999998,110.03282335069446,0.1134076571634239,1967.0,111.16310402199076,13.450339988425927
1610612757,Portland Trail Blazers,11,5,6,0.455,543.0,422,965,0.437,87,251,0.347,216,271,0.797,129,357,486,193,152.0,65,66,47,248,256,1147,-69.0,7,7,10,7,7,6,6,12,7,7,8,7,7,4,5,7,7,8,11,8,5,7,10,7,6,16,2013-14,Playoffs,1062.9504,107.90719868020182,0.0856322317873306,1216.0,114.39856459906315,12.324187469142494
1610612759,San Antonio Spurs,23,16,7,0.696,1109.0,914,1861,0.491,203,496,0.409,415,541,0.767,217,750,967,511,289.0,187,80,86,456,496,2446,214.0,1,1,11,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,16,1,2,16,16,1,1,1,2013-14,Playoffs,2084.1984,117.35926867614909,0.049437495224434,2232.0,107.09153216891443,12.81068059547498
1610612761,Toronto Raptors,7,3,4,0.429,336.0,229,519,0.441,46,147,0.313,169,203,0.833,71,221,292,124,107.0,39,21,25,181,169,673,-11.0,9,9,1,8,10,13,14,11,13,13,15,9,9,1,13,9,12,12,7,13,14,2,8,9,12,7,2013-14,Playoffs,618.5472,108.8033378859366,0.0659897039366068,684.0,110.58169853488951,9.700148994288552
1610612764,Washington Wizards,11,6,5,0.545,533.0,379,877,0.432,62,185,0.335,174,250,0.696,129,365,494,215,141.0,82,62,47,245,233,994,10.0,7,5,9,3,8,8,8,13,10,9,11,8,8,16,5,6,6,7,9,7,6,7,9,8,8,4,2013-14,Playoffs,959.04,103.64531197864532,0.0874291654675885,984.0,102.60260260260262,15.015015015015015
1610612737,Atlanta Hawks,16,8,8,0.5,778.0,590,1369,0.431,145,458,0.317,243,311,0.781,157,542,699,381,203.0,136,79,68,315,307,1568,-3.0,4,4,15,6,4,4,4,9,4,4,11,5,5,4,4,4,4,2,13,3,5,11,12,5,4,7,2014-15,Playoffs,1489.7664,105.25140048802282,0.122161673036081,1571.0,105.45277434099735,14.43179279650823
1610612738,Boston Celtics,4,0,4,0.0,192.0,139,331,0.42,22,86,0.256,79,102,0.775,40,123,163,80,54.0,21,15,31,107,93,379,-37.0,14,14,1,14,16,16,16,11,16,15,16,14,14,6,15,15,15,15,2,15,15,5,4,14,16,13,2014-15,Playoffs,374.2848,101.25978933689,0.1801032823345879,416.0,111.14530966793201,9.618344105878732
1610612751,Brooklyn Nets,6,2,4,0.333,293.0,217,499,0.435,51,144,0.354,93,125,0.744,57,210,267,130,86.0,45,20,28,114,111,578,-33.0,10,10,1,10,11,10,11,8,9,10,5,11,11,8,12,10,10,10,8,10,14,4,5,12,10,11,2014-15,Playoffs,559.68,103.273299028016,0.0868652065131034,611.0,109.16952544311036,11.61377930245855
1610612741,Chicago Bulls,12,6,6,0.5,586.0,421,1005,0.419,110,295,0.373,200,258,0.775,140,405,545,266,168.0,86,79,85,226,244,1152,41.0,6,6,12,6,6,6,6,13,6,6,3,7,6,5,5,6,6,6,11,7,5,13,11,6,6,3,2014-15,Playoffs,1100.6592,104.6645501168754,0.0633421721227711,1111.0,100.93950970472967,14.991016292781634
1610612739,Cleveland Cavaliers,20,14,6,0.7,975.0,694,1654,0.42,195,574,0.34,397,538,0.738,245,697,942,360,259.0,126,127,94,418,450,1980,80.0,2,2,12,2,2,2,2,12,2,2,8,2,2,9,1,2,2,4,14,4,1,15,15,2,2,2,2014-15,Playoffs,1828.5311999999997,108.2836322399093,0.069038172272803,1900.0,103.90853598779175,13.836241897321743
1610612742,Dallas Mavericks,5,1,4,0.2,240.0,208,460,0.452,38,122,0.311,96,126,0.762,68,169,237,106,71.0,35,23,26,136,123,550,-21.0,12,12,1,12,12,11,12,3,12,12,13,10,10,7,11,13,12,12,5,12,12,2,7,10,11,9,2014-15,Playoffs,497.7024,110.5078054676851,0.0525036960150244,571.0,114.72719440372398,11.653550394774065
1610612744,Golden State Warriors,21,16,5,0.762,1023.0,802,1769,0.453,240,641,0.374,325,465,0.699,243,715,958,515,307.0,168,121,98,471,439,2169,164.0,1,1,10,1,1,1,1,2,1,1,2,3,3,13,2,1,1,1,16,1,2,16,16,3,1,1,2014-15,Playoffs,1956.096,110.88412838633688,0.0722997803714384,2005.0,102.5000817955765,14.774326004449678
1610612745,Houston Rockets,17,9,8,0.529,816.0,635,1417,0.448,161,468,0.344,408,624,0.654,185,592,777,372,263.0,142,93,92,398,463,1839,-42.0,3,3,15,5,3,3,3,6,3,3,7,1,1,16,3,3,3,3,15,2,3,14,14,1,3,14,2014-15,Playoffs,1698.7776,108.25431180632476,0.0943161591604952,1881.0,110.7266778182147,13.833476495098592
1610612746,Los Angeles Clippers,14,7,7,0.5,677.0,553,1187,0.466,117,356,0.329,286,429,0.667,135,490,625,315,184.0,120,82,69,347,351,1509,19.0,5,5,14,6,5,5,5,1,5,5,9,4,4,15,6,5,5,5,12,5,4,12,13,4,5,5,2014-15,Playoffs,1367.7696,110.32559869732448,0.0645218110607886,1490.0,108.93647585090353,14.768569209317123
1610612763,Memphis Grizzlies,11,6,5,0.545,528.0,393,925,0.425,48,154,0.312,208,250,0.832,116,362,478,224,121.0,95,45,62,213,224,1042,-14.0,7,6,10,4,7,7,7,10,10,9,12,6,7,1,7,7,7,8,9,6,8,10,10,7,7,8,2014-15,Playoffs,998.4,104.36698717948718,0.0422116592403588,1056.0,105.76923076923077,14.022435897435898
1610612749,Milwaukee Bucks,6,2,4,0.333,298.0,205,529,0.388,33,109,0.303,88,125,0.704,73,189,262,122,79.0,65,40,42,127,113,531,-74.0,10,10,1,10,10,12,10,16,13,13,14,13,11,12,10,11,11,11,6,9,9,7,6,11,12,16,2014-15,Playoffs,566.4,93.75,0.0362503757717039,605.0,106.81497175141243,18.53813559322034
1610612740,New Orleans Pelicans,4,0,4,0.0,197.0,152,337,0.451,27,85,0.318,72,89,0.809,43,125,168,93,54.0,30,23,25,95,79,403,-32.0,14,14,1,14,14,14,15,4,15,16,10,15,15,3,14,14,14,13,2,13,12,1,1,16,14,10,2014-15,Playoffs,371.6736,108.42847057202876,0.0544210947662352,435.0,117.0381754313462,14.259823673244481
1610612757,Portland Trail Blazers,5,1,4,0.2,240.0,167,418,0.4,46,131,0.351,89,108,0.824,50,171,221,83,58.0,17,26,31,103,100,469,-34.0,12,12,1,12,12,13,13,15,11,11,6,12,13,2,13,12,13,14,4,16,11,5,3,13,13,12,2014-15,Playoffs,454.5792,103.17234048544238,0.0873521461436262,503.0,110.6517852114659,9.459297741735654
1610612759,San Antonio Spurs,7,3,4,0.429,341.0,268,597,0.449,67,183,0.366,121,178,0.68,82,243,325,169,85.0,43,33,43,174,146,724,3.0,9,9,1,9,9,9,9,5,8,8,4,9,9,14,9,9,9,9,7,11,10,8,8,9,9,6,2014-15,Playoffs,651.1872000000001,111.18154656602586,0.0600671632638341,721.0,110.72084954986829,11.670991075991664
1610612761,Toronto Raptors,4,0,4,0.0,197.0,147,353,0.416,30,100,0.3,61,85,0.718,35,119,154,78,48.0,30,9,26,100,82,385,-56.0,14,14,1,14,14,15,14,14,14,14,15,16,16,11,16,16,16,16,1,13,16,2,2,15,15,15,2014-15,Playoffs,387.2639999999999,99.41538588663032,0.4677334711136247,441.0,113.87580565195839,10.07064947942489
1610612764,Washington Wizards,10,6,4,0.6,485.0,373,845,0.441,94,233,0.403,171,237,0.722,116,356,472,231,145.0,71,53,48,200,219,1011,39.0,8,6,1,3,8,8,8,7,7,7,1,8,8,10,7,8,8,7,10,8,7,9,9,8,8,4,2014-15,Playoffs,939.1488,107.65067260906898,0.0648449121933451,972.0,103.49797603957967,13.203445502991645
1610612737,Atlanta Hawks,10,4,6,0.4,485.0,366,848,0.432,106,318,0.333,163,205,0.795,89,354,443,226,144.0,75,76,55,202,209,1001,-10.0,7,8,11,10,7,8,7,10,6,6,8,8,7,4,7,7,7,7,10,7,5,11,10,7,8,8,2015-16,Playoffs,953.472,104.9847294938918,0.0350344153142343,1011.0,106.03352799033428,15.836857296281382
1610612738,Boston Celtics,6,2,4,0.333,293.0,206,537,0.384,52,189,0.275,99,126,0.786,64,212,276,126,88.0,38,39,52,132,120,563,-40.0,11,11,1,11,11,12,10,16,10,9,15,12,13,6,11,9,10,10,6,13,9,10,7,12,12,11,2015-16,Playoffs,591.7824,95.13632037721972,0.168627738778987,603.0,101.89556161183569,13.011539376635737
1610612766,Charlotte Hornets,7,3,4,0.429,336.0,223,563,0.396,40,130,0.308,146,174,0.839,50,208,258,95,66.0,40,23,50,122,151,632,-62.0,9,9,1,8,9,10,9,13,11,12,10,9,10,1,14,12,12,13,5,12,12,9,4,10,10,12,2015-16,Playoffs,629.3376,100.42304797933576,0.0839665357203637,694.0,110.27467610389084,10.010525352370493
1610612739,Cleveland Cavaliers,21,16,5,0.762,1008.0,805,1717,0.469,258,635,0.406,332,458,0.725,225,684,909,446,262.0,163,89,94,412,441,2200,181.0,2,1,10,1,2,2,2,3,2,2,2,4,4,11,2,2,2,2,15,2,3,14,14,2,2,1,2015-16,Playoffs,1877.2992,117.18963072055855,0.174993704753333,2019.0,107.54812019309443,13.423539518900343
1610612742,Dallas Mavericks,5,1,4,0.2,240.0,177,406,0.436,31,107,0.29,84,121,0.694,46,129,175,103,59.0,30,12,23,120,112,469,-91.0,13,13,1,13,13,13,14,9,15,14,14,14,14,13,15,14,14,12,3,15,16,3,3,13,13,15,2015-16,Playoffs,453.3504,103.4519876898752,0.0809993668857815,560.0,123.52476142074651,9.26435710655599
1610612765,Detroit Pistons,4,0,4,0.0,192.0,144,301,0.478,35,93,0.376,57,88,0.648,28,123,151,87,42.0,21,13,10,76,81,380,-34.0,15,15,1,15,15,15,16,1,13,15,6,15,15,14,16,15,16,15,1,16,15,1,1,15,15,10,2015-16,Playoffs,339.57120000000003,111.9058388932866,0.0549751321191241,414.0,121.91846658373855,10.012627690451957
1610612744,Golden State Warriors,24,15,9,0.625,1157.0,934,2055,0.455,306,778,0.393,411,559,0.735,252,785,1037,583,336.0,191,131,124,527,531,2585,105.0,1,2,15,2,1,1,1,5,1,1,3,1,1,10,1,1,1,1,16,1,1,16,16,1,1,2,2015-16,Playoffs,2289.5616,112.90371047452928,0.0325728262665217,2480.0,108.31767968156001,14.063827765105774
1610612745,Houston Rockets,5,1,4,0.2,240.0,165,428,0.386,38,142,0.268,88,137,0.642,72,165,237,90,95.0,42,21,27,128,111,456,-94.0,13,13,1,13,13,14,13,15,12,11,16,13,12,15,9,13,13,14,7,11,13,4,6,14,14,16,2015-16,Playoffs,490.82879999999994,92.9040838679393,0.0528040645288715,550.0,112.05536431440046,12.835432639649508
1610612754,Indiana Pacers,7,3,4,0.429,336.0,231,524,0.441,57,149,0.383,137,167,0.82,64,211,275,127,101.0,53,39,32,156,152,656,10.0,9,9,1,8,9,9,11,7,9,10,4,10,11,2,11,10,11,9,8,9,9,5,8,9,9,6,2015-16,Playoffs,609.1008,107.69974362207373,0.05278038680011,646.0,106.05797923759089,15.104232337242044
1610612746,LA Clippers,6,2,4,0.333,288.0,223,510,0.437,34,117,0.291,110,176,0.625,68,209,277,109,58.0,51,28,21,123,143,590,6.0,11,11,1,11,12,10,12,8,14,13,13,11,9,16,10,11,9,11,2,10,11,2,5,11,11,7,2015-16,Playoffs,554.3424,106.43241433453404,0.1003952627926676,584.0,105.3500507989286,14.251119885471505
1610612763,Memphis Grizzlies,4,0,4,0.0,192.0,128,325,0.394,19,64,0.297,49,70,0.7,55,109,164,66,62.0,31,16,37,86,70,324,-88.0,15,15,1,15,15,16,15,14,16,16,12,16,16,12,13,16,15,16,4,14,14,6,2,16,16,14,2015-16,Playoffs,348.288,93.02646085997796,0.0442628512411932,412.0,118.29290701947812,13.494579198823962
1610612748,Miami Heat,14,7,7,0.5,687.0,516,1127,0.458,96,268,0.358,228,298,0.765,127,492,619,229,184.0,76,83,47,297,274,1356,44.0,5,5,13,5,5,5,5,4,7,7,7,5,5,7,6,5,5,6,12,6,4,7,12,5,5,5,2015-16,Playoffs,1262.5151999999998,107.4046474846402,0.0601573029556769,1312.0,103.91954092909141,12.593907780278608
1610612760,Oklahoma City Thunder,18,11,7,0.611,864.0,688,1521,0.452,149,448,0.333,390,496,0.786,225,620,845,369,250.0,139,97,72,366,381,1915,95.0,4,3,13,3,4,3,4,6,3,4,9,2,2,5,2,3,3,3,13,4,2,13,13,4,3,3,2015-16,Playoffs,1693.6704,113.0680444081682,0.0964081297014285,1820.0,107.45892471167944,13.934234193382608
1610612757,Portland Trail Blazers,11,5,6,0.455,533.0,408,980,0.416,131,344,0.381,208,281,0.74,142,382,524,237,144.0,68,43,65,258,240,1155,-28.0,6,7,11,7,6,6,6,12,5,5,5,6,6,8,5,6,6,5,10,8,8,12,11,6,6,9,2015-16,Playoffs,1061.4144,108.8170652291885,0.0651056340860266,1183.0,111.45505468929007,10.45774393111682
1610612759,San Antonio Spurs,10,6,4,0.6,480.0,387,825,0.469,82,191,0.429,164,205,0.8,79,316,395,213,116.0,91,70,47,182,199,1020,91.0,7,6,1,4,8,7,8,2,8,8,1,7,7,3,8,8,8,8,9,5,7,7,9,8,7,4,2015-16,Playoffs,914.112,111.5837009031716,0.0384316862171633,929.0,101.62868445004551,17.612721417069245
1610612761,Toronto Raptors,20,10,10,0.5,975.0,685,1628,0.421,137,459,0.298,361,490,0.737,216,591,807,314,260.0,150,73,97,437,409,1868,-85.0,3,4,16,5,3,4,3,11,4,3,11,3,3,9,4,4,4,4,14,3,6,15,15,3,4,13,2015-16,Playoffs,1812.096,103.08504626686444,0.0484317237782413,1953.0,107.77574698029244,12.30619128346401
1610612737,Atlanta Hawks,6,2,4,0.333,288.0,225,507,0.444,50,164,0.305,133,174,0.764,68,198,266,134,96.0,36,20,45,128,149,633,-7.0,10,10,2,10,11,10,10,12,12,9,15,9,9,12,9,11,10,9,8,13,12,9,5,9,10,7,2016-17,Playoffs,587.0975999999999,107.8185296618484,0.1538575348354477,640.0,109.01083567706631,9.538448121743302
1610612738,Boston Celtics,18,9,9,0.5,869.0,691,1513,0.457,229,620,0.369,283,366,0.773,170,513,683,485,242.0,139,74,93,374,342,1894,-52.0,1,3,16,5,1,3,1,7,2,1,6,4,4,8,2,3,4,1,16,2,5,16,16,3,3,13,2016-17,Playoffs,1676.1984,112.9937840293846,0.0301265645255128,1946.0,116.09604209143738,12.707326292639342
1610612741,Chicago Bulls,6,2,4,0.333,288.0,218,495,0.44,42,141,0.298,101,119,0.849,75,205,280,120,92.0,43,31,22,110,103,579,-41.0,10,10,2,10,11,11,11,14,15,12,16,12,14,2,7,10,9,12,7,11,10,1,3,14,11,10,2016-17,Playoffs,541.7856,106.8688425827486,0.0471651606692098,620.0,114.43641174663925,13.65853946653436
1610612739,Cleveland Cavaliers,18,13,5,0.722,864.0,737,1495,0.493,256,610,0.42,362,472,0.767,166,593,759,397,235.0,133,84,68,338,401,2092,143.0,1,2,10,2,2,1,2,2,1,2,1,1,1,11,3,2,2,3,15,3,3,14,14,1,1,2,2016-17,Playoffs,1700.8128,123.00001505162707,0.0554423932957351,1949.0,114.59227023691261,12.758605767783498
1610612744,Golden State Warriors,17,16,1,0.941,816.0,730,1479,0.494,216,559,0.386,352,432,0.815,158,620,778,480,232.0,148,104,65,370,367,2028,230.0,3,1,1,1,3,2,3,1,3,3,4,2,2,3,4,1,1,2,14,1,1,13,15,2,2,1,2016-17,Playoffs,1673.3567999999998,121.19351951717653,0.0437435081525762,1798.0,107.44869235299967,15.059549762489388
1610612745,Houston Rockets,11,6,5,0.545,533.0,410,935,0.439,141,423,0.333,224,284,0.789,109,363,472,215,154.0,85,51,77,230,214,1185,13.0,6,6,10,3,6,6,6,15,4,4,10,6,6,7,6,6,6,7,11,6,6,15,10,7,6,4,2016-17,Playoffs,1060.7616,111.71218867651318,0.0859619453244052,1172.0,110.48665411719278,12.82097692827493
1610612754,Indiana Pacers,4,0,4,0.0,192.0,162,348,0.466,45,115,0.391,66,86,0.767,47,121,168,90,53.0,32,15,25,91,73,435,-16.0,15,15,2,15,15,15,16,4,13,16,3,16,16,10,14,16,16,15,1,14,15,4,2,16,15,9,2016-17,Playoffs,376.1664,115.64031237239688,0.0448338346260135,451.0,119.89374914931264,12.49447053219001
1610612746,LA Clippers,7,3,4,0.429,336.0,255,539,0.473,57,164,0.348,117,168,0.696,54,210,264,129,85.0,44,17,22,142,146,684,-8.0,9,9,2,7,9,9,9,3,9,9,9,10,10,14,12,9,11,10,6,10,14,1,8,10,9,8,2016-17,Playoffs,618.1632,110.65039135296313,0.0594710905067378,692.0,111.94454797697438,9.86794425808589
1610612763,Memphis Grizzlies,6,2,4,0.333,293.0,208,463,0.449,56,145,0.386,106,122,0.869,46,167,213,113,68.0,31,15,23,133,115,578,-50.0,10,10,2,10,10,13,13,9,10,11,5,11,13,1,15,13,14,13,4,15,15,3,7,12,12,12,2016-17,Playoffs,517.1328,111.77012945224128,0.0546860503470867,628.0,121.43882577163932,8.895200613846193
1610612749,Milwaukee Bucks,6,2,4,0.333,288.0,209,469,0.446,54,130,0.415,87,125,0.696,49,179,228,127,80.0,49,30,28,128,127,559,-4.0,10,10,2,10,11,12,12,10,11,15,2,14,12,15,13,12,12,11,5,9,11,6,5,11,13,6,2016-17,Playoffs,532.8,104.91741741741744,0.0563764817304848,563.0,105.66816816816818,14.827327327327328
1610612760,Oklahoma City Thunder,5,1,4,0.2,240.0,193,437,0.442,42,135,0.311,93,135,0.689,61,157,218,99,64.0,42,40,25,111,113,521,-43.0,14,14,2,14,14,14,14,13,15,14,14,13,11,16,11,14,13,14,3,12,8,4,4,13,14,11,2016-17,Playoffs,479.424,108.67207315445202,0.0699922156843906,564.0,117.64116940328395,17.1038579628888
1610612757,Portland Trail Blazers,4,0,4,0.0,192.0,142,358,0.397,44,136,0.324,78,97,0.804,40,136,176,63,61.0,29,19,41,87,75,406,-72.0,15,15,2,15,15,16,15,16,14,13,12,15,15,5,16,15,15,16,2,16,13,8,1,15,16,16,2016-17,Playoffs,404.8128,100.2932713590084,0.057405552308966,478.0,118.07927022070447,11.85733257446405
1610612759,San Antonio Spurs,16,8,8,0.5,778.0,640,1385,0.462,137,391,0.35,296,383,0.773,204,507,711,341,204.0,124,75,63,300,341,1713,16.0,4,4,15,5,4,4,4,5,5,5,8,3,3,9,1,4,3,4,13,4,4,12,13,4,4,3,2016-17,Playoffs,1491.3792,114.86012410525774,0.0446716059813432,1697.0,113.78729165593833,13.343353588409975
1610612761,Toronto Raptors,10,4,6,0.4,480.0,353,795,0.444,78,235,0.332,183,225,0.813,68,325,393,196,129.0,74,44,50,209,199,967,-57.0,8,7,12,8,8,8,8,11,8,8,11,8,8,4,9,8,8,8,9,8,7,10,9,8,8,15,2016-17,Playoffs,916.8,105.47556719022688,0.0386838410765989,1024.0,111.69284467713787,12.870855148342061
1610612762,Utah Jazz,11,4,7,0.364,528.0,392,862,0.455,104,285,0.365,188,257,0.732,74,356,430,217,133.0,81,35,36,232,224,1076,-52.0,6,7,14,9,7,7,7,8,7,7,7,7,7,13,8,7,7,6,10,7,9,7,11,6,7,13,2016-17,Playoffs,992.7168,108.38942183712416,0.0385255730680256,1128.0,113.62757233482903,11.685104956418588
1610612764,Washington Wizards,13,7,6,0.538,629.0,521,1139,0.457,109,344,0.317,254,320,0.794,145,414,559,296,179.0,103,86,57,299,293,1405,0.0,5,5,12,4,5,5,5,6,6,6,13,5,5,6,5,5,5,5,12,5,2,11,12,5,5,5,2016-17,Playoffs,1261.2479999999998,111.39759983762116,0.0820313863813623,1405.0,111.39759983762116,14.985157558228043
1610612738,Boston Celtics,19,11,8,0.579,922.0,692,1582,0.437,199,581,0.343,343,447,0.767,168,624,792,403,221.0,130,77,106,388,406,1926,13.0,3,3,15,3,3,3,3,12,4,4,11,3,2,9,3,3,3,3,14,4,4,16,14,3,3,5,2017-18,Playoffs,1758.4128,109.53059486373164,0.0477337946481855,1913.0,108.79129178313534,11.771979821802935
1610612739,Cleveland Cavaliers,22,12,10,0.545,1066.0,811,1801,0.45,221,667,0.331,382,508,0.752,215,695,910,423,279.0,131,97,96,430,481,2225,-38.0,1,2,16,5,1,2,2,10,3,2,15,1,1,11,1,2,2,2,16,3,2,15,16,1,2,12,2017-18,Playoffs,2004.9792,110.97371982711842,0.0570582248728527,2263.0,112.86900133427818,11.37168904295865
1610612744,Golden State Warriors,21,16,5,0.762,1013.0,866,1806,0.48,235,659,0.357,352,428,0.822,192,753,945,547,270.0,165,122,76,414,408,2319,210.0,2,1,10,1,2,1,1,3,1,3,10,2,3,3,2,1,1,1,15,1,1,14,15,2,1,1,2017-18,Playoffs,1989.4272,116.56621564237184,0.073714894792611,2109.0,106.01041344966029,14.426262996705786
1610612745,Houston Rockets,17,11,6,0.647,816.0,632,1450,0.436,228,676,0.337,292,378,0.772,149,582,731,320,205.0,138,93,74,325,332,1784,31.0,4,3,12,2,4,4,4,14,2,1,13,4,4,7,4,4,4,4,13,2,3,13,13,4,4,4,2017-18,Playoffs,1605.4272,111.12307054471236,0.0530989193684319,1753.0,109.19212032784793,14.388693551473402
1610612754,Indiana Pacers,7,3,4,0.429,336.0,270,561,0.481,68,190,0.358,96,135,0.711,57,223,280,148,92.0,57,19,25,153,142,704,40.0,9,9,1,8,10,10,9,2,9,9,9,13,12,13,9,10,9,10,7,8,13,2,7,9,10,2,2017-18,Playoffs,629.184,111.89095717627912,0.0879483319393215,664.0,105.53351642762689,12.079137422439224
1610612748,Miami Heat,5,1,4,0.2,240.0,183,414,0.442,54,138,0.391,97,143,0.678,48,157,205,119,80.0,44,32,21,146,120,517,-54.0,13,13,1,13,13,14,14,11,12,13,2,12,9,16,12,14,14,12,4,13,10,1,6,13,13,16,2017-18,Playoffs,488.56319999999994,105.82049569021984,0.0590213109945479,571.0,116.87331342188689,15.555817548272161
1610612749,Milwaukee Bucks,7,3,4,0.429,341.0,274,548,0.5,67,180,0.372,98,139,0.705,39,231,270,154,92.0,46,47,29,160,136,713,-4.0,9,9,1,8,9,9,10,1,10,10,4,10,11,14,16,9,10,9,7,12,7,5,8,10,9,6,2017-18,Playoffs,635.6736,112.16448189762798,0.0581638458755347,717.0,112.79373565301438,14.630149812734084
1610612750,Minnesota Timberwolves,5,1,4,0.2,240.0,190,413,0.46,45,109,0.413,83,114,0.728,43,183,226,112,63.0,25,16,31,91,88,508,-44.0,13,13,1,13,13,13,15,7,14,16,1,15,15,12,14,13,13,13,3,16,14,6,2,15,14,13,2017-18,Playoffs,463.83359999999993,109.52203548858904,0.0545351568562274,552.0,119.0081960427188,8.839376879984547
1610612740,New Orleans Pelicans,9,5,4,0.556,432.0,386,808,0.478,89,243,0.366,129,165,0.782,71,339,410,242,130.0,73,45,44,174,171,990,-7.0,8,5,1,4,8,8,8,4,8,8,6,8,8,5,8,7,7,6,9,7,8,9,9,8,8,7,2017-18,Playoffs,902.016,109.7541507024266,0.1148887472402073,997.0,110.53019015183767,13.08180786150135
1610612760,Oklahoma City Thunder,6,2,4,0.333,288.0,223,519,0.43,63,173,0.364,98,127,0.772,56,208,264,98,84.0,53,25,33,130,124,607,-26.0,11,11,1,11,11,12,11,15,11,11,7,10,13,8,10,11,11,14,6,10,12,7,5,12,12,10,2017-18,Playoffs,578.7647999999999,104.878527512385,0.043365955086981,633.0,109.37085323779195,13.476977176220808
1610612755,Philadelphia 76ers,10,5,5,0.5,485.0,387,885,0.437,99,293,0.338,215,283,0.76,134,361,495,258,146.0,78,41,59,228,255,1088,39.0,6,5,10,6,6,7,6,13,7,6,12,5,5,10,5,6,5,5,11,6,9,11,12,5,6,3,2017-18,Playoffs,980.6592,110.94578014462108,0.0630429820235177,1049.0,106.96886339311354,12.13469470331793
1610612757,Portland Trail Blazers,4,0,4,0.0,192.0,165,364,0.453,43,129,0.333,49,63,0.778,45,129,174,76,58.0,33,15,26,82,78,422,-36.0,16,16,1,16,16,16,16,9,15,15,14,16,16,6,13,16,16,16,2,15,15,4,1,16,16,11,2017-18,Playoffs,388.5312,108.6141859392502,0.1085027218983038,458.0,117.87985109046583,12.354220201620873
1610612759,San Antonio Spurs,5,1,4,0.2,240.0,173,419,0.413,42,141,0.298,96,115,0.835,42,146,188,95,55.0,38,15,25,102,99,484,-44.0,13,13,1,13,13,15,13,16,16,12,16,13,14,2,15,15,15,15,1,14,15,2,3,14,15,13,2017-18,Playoffs,463.296,104.46884928857578,0.0512530888911011,528.0,113.96601740571903,11.439770686558917
