TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SEASON_ID,SEASON_TYPE,POSS,OFF_RATING_CUSTOM,PIE_CON,OPP_PTS,DEF_RATING_CUSTOM,STOCKS_PER_100,NET_RATING,AST_PER_100,REB_PER_100,TOV_PER_100,BLK_PER_100,PIE_CON_A
1610612745,Houston Rockets,6,2,4,0.333,288.0,193,472,0.409,35,120,0.292,107,157,0.682,78,174,252,93,65.0,41,33,37,127,131,528,-15.0,10,10,1,10,10,10,10,15,12,9,14,13,12,15,11,10,10,15,5,11,11,7,6,13,11,9,2007-08,Playoffs,506.9568,104.15088622935916,0.1894792797007035,543.0,107.10971822451144,14.596904509417763,-2.95883199515225,18.344758369943946,49.708377518557796,12.821605312326415,6.50943038933495,2.3811371230352854
1610612747,Los Angeles Lakers,21,14,7,0.667,1013.0,772,1651,0.468,146,398,0.367,461,612,0.753,185,646,831,436,279.0,151,111,92,489,525,2151,46.0,2,2,13,1,2,2,2,2,2,2,3,2,2,8,2,2,2,2,15,2,2,15,15,2,2,2,2007-08,Playoffs,1933.7088,111.2370176936672,0.1461620356294364,2105.0,108.85816933759622,13.549092810665185,2.378848356070986,22.547345287977176,42.97441269336934,14.428232420517503,5.740264511388685,1.978017347178507
1610612740,New Orleans Hornets,12,7,5,0.583,576.0,451,972,0.464,69,168,0.411,188,243,0.774,123,382,505,231,106.0,87,61,48,248,248,1159,44.0,6,5,9,4,7,5,6,3,8,8,1,7,7,6,7,5,7,7,8,5,7,10,10,7,7,3,2007-08,Playoffs,1019.4432,113.68951207875044,0.0550957156119047,1115.0,109.37343051579528,14.517728893576416,4.31608156295515,22.65942820551454,49.53684521118979,10.397832856210135,5.983658530460549,1.3075529882943913
1610612753,Orlando Magic,10,5,5,0.5,480.0,354,754,0.469,90,253,0.356,173,243,0.712,117,312,429,174,145.0,48,49,34,205,220,971,16.0,8,8,9,7,8,8,8,1,4,4,5,8,7,14,8,8,8,8,10,9,8,6,9,8,8,6,2007-08,Playoffs,853.3631999999999,113.78508002219924,0.1053212424089466,955.0,111.91014564490244,11.36678966236182,1.8749343772967948,20.389911353102644,50.271677991270316,16.991592794252202,5.741986530471435,1.6498428635400455
1610612755,Philadelphia 76ers,6,2,4,0.333,288.0,187,448,0.417,11,47,0.234,130,180,0.722,81,148,229,95,89.0,53,22,41,115,142,515,-42.0,10,10,1,10,10,13,12,13,16,16,16,11,10,12,9,14,11,12,7,8,13,9,5,10,12,13,2007-08,Playoffs,513.792,100.23511459890383,0.0438809512065073,557.0,108.40962879920278,14.59734678624813,-8.174514200298953,18.4899725959143,44.570565520677626,17.32218485301445,4.281888390632785,1.2395237803353145
1610612756,Phoenix Suns,5,1,4,0.2,250.0,190,412,0.461,25,74,0.338,97,152,0.638,47,161,208,94,62.0,26,35,25,113,138,502,-10.0,13,13,1,13,13,12,14,4,14,14,11,14,13,16,16,12,14,13,4,14,10,1,3,12,13,8,2007-08,Playoffs,474.1248,105.87929591533708,0.4046936739028295,512.0,107.98844523635972,12.86581085823817,-2.1091493210226506,19.826003617612916,43.87030587727113,13.076725790340435,7.382022623579278,5.469002637420124
1610612759,San Antonio Spurs,17,9,8,0.529,826.0,604,1355,0.446,128,341,0.375,263,353,0.745,153,557,710,346,217.0,90,70,90,383,345,1599,-15.0,3,4,15,6,3,3,3,7,3,3,2,5,5,10,5,3,3,4,13,4,4,14,13,4,3,9,2007-08,Playoffs,1511.3472,105.79964683164796,0.0782302649808522,1614.0,106.79213882819248,10.586581296475092,-0.99249199654454,22.893482053627388,46.97795450310822,14.358050883344346,4.631629317207853,1.4573289411256471
1610612761,Toronto Raptors,5,1,4,0.2,240.0,186,428,0.435,42,120,0.35,83,96,0.865,49,147,196,120,50.0,36,12,26,114,90,497,-23.0,13,13,1,13,14,14,13,9,9,9,6,16,16,1,15,15,15,10,1,12,16,3,4,15,14,12,2007-08,Playoffs,452.3904,109.86086353733413,0.8548296303765429,520.0,114.94496788614435,10.610304727951789,-5.084104348810231,26.525761819879467,43.3254109724698,11.052400758283111,2.6525761819879468,21.95432682347741
1610612762,Utah Jazz,12,6,6,0.5,581.0,437,982,0.445,70,200,0.35,243,324,0.75,174,358,532,257,155.0,78,69,78,306,274,1187,-3.0,6,7,11,7,6,6,5,8,7,7,6,6,6,9,4,7,5,6,11,6,5,13,12,6,5,7,2007-08,Playoffs,1061.3375999999998,111.84000265325568,0.0336923469414679,1190.0,112.12266483350824,13.850446832374546,-0.28266218025254175,24.214726774967744,50.12542663145073,14.604212646381324,6.501230145808461,1.1802024304951837
1610612764,Washington Wizards,6,2,4,0.333,288.0,192,451,0.426,36,118,0.305,133,174,0.764,58,166,224,94,74.0,43,29,29,137,139,553,-20.0,10,10,1,10,10,11,11,11,10,11,13,10,11,7,14,11,13,13,6,10,12,5,7,11,10,11,2007-08,Playoffs,521.8176,105.97572791718792,0.0594007320636452,573.0,109.80848480388548,13.797924792111267,-3.832756886697574,18.0139573674786,42.92687713101283,14.181200480781026,5.557497485711483,1.3344470425711952
1610612737,Atlanta Hawks,11,4,7,0.364,528.0,372,876,0.425,50,150,0.333,190,242,0.785,143,296,439,180,129.0,70,56,44,233,227,984,-75.0,5,6,14,9,5,7,5,14,7,7,10,7,8,5,4,7,5,8,10,5,6,8,10,7,7,16,2009-10,Playoffs,929.7408,105.83594911614075,0.05935648496746,1059.0,113.90271353048075,13.552164216091194,-8.066764414339996,19.360234594415992,47.217461038603446,13.874834792664794,6.023184096040531,1.3341683922320624
1610612738,Boston Celtics,24,15,9,0.625,1157.0,823,1816,0.453,139,383,0.363,468,620,0.755,212,727,939,507,334.0,192,110,130,590,545,2253,66.0,1,2,16,3,1,2,2,8,3,3,6,1,1,8,2,1,2,1,16,1,2,16,16,1,2,4,2009-10,Playoffs,2122.368,106.1550117604487,0.0424196072226402,2187.0,103.04527772751946,14.229389059767202,3.109734032929256,23.888411434774742,44.24303419576624,15.737138893914723,5.182890054882094,1.2308719020524237
1610612766,Charlotte Bobcats,4,0,4,0.0,192.0,125,282,0.443,19,68,0.279,73,102,0.716,34,112,146,81,62.0,22,18,26,107,94,342,-37.0,16,16,1,16,16,16,16,9,15,15,16,15,15,14,16,16,16,16,2,16,15,4,1,15,16,12,2009-10,Playoffs,340.6848,100.38604598737602,0.1576497844763973,379.0,111.246524646829,11.741058010219415,-10.86047865945296,23.77564247069432,42.85486173730087,18.198639915840094,5.283476104598737,2.0791507357345456
1610612741,Chicago Bulls,5,1,4,0.2,240.0,189,431,0.439,16,54,0.296,91,114,0.798,54,151,205,95,50.0,29,15,41,107,105,485,-46.0,14,14,1,14,14,13,14,10,16,16,15,14,14,3,14,14,14,14,1,15,16,7,1,14,14,14,2009-10,Playoffs,458.07359999999994,105.87818202140444,0.1428167664802658,531.0,115.92023639869228,9.605443317405763,-10.042054377287842,20.739025344398808,44.75263363791321,10.915276497052004,3.274582949115601,1.949319453298865
1610612739,Cleveland Cavaliers,11,6,5,0.545,528.0,384,819,0.469,79,227,0.348,255,344,0.741,95,342,437,232,164.0,67,73,46,241,270,1102,14.0,5,5,10,5,5,5,6,4,5,5,8,5,5,10,8,5,6,6,12,7,4,10,11,6,5,5,2009-10,Playoffs,997.7856,110.44456845238096,0.3042434290211772,1088.0,109.04146141215104,14.031070402298852,1.403107040229885,23.251488095238095,43.796984041461414,16.436396756978652,7.316200995484401,3.7739251885529037
1610612742,Dallas Mavericks,6,2,4,0.333,288.0,204,476,0.429,38,116,0.328,111,140,0.793,72,191,263,111,78.0,45,30,19,135,119,557,-3.0,10,10,1,10,10,11,10,13,11,10,12,13,12,4,10,10,10,12,5,10,10,1,4,13,13,6,2009-10,Playoffs,521.856,106.73442482217315,2.0499182836632706,560.0,107.30929605101792,14.37178072111847,-0.5748712288447388,21.270235467255336,50.39704439538877,14.946651949963208,5.748712288447388,263.90098872562766
1610612743,Denver Nuggets,6,2,4,0.333,288.0,224,471,0.476,39,109,0.358,169,221,0.765,62,176,238,115,82.0,49,28,26,185,167,656,-7.0,10,10,1,10,10,10,11,3,10,12,7,9,9,7,13,12,12,10,6,9,11,4,8,9,9,7,2009-10,Playoffs,564.7103999999999,116.16573734076796,0.0664153026360824,663.0,117.40531075751394,13.635307584205997,-1.2395734167459995,20.364420417969992,42.14549616936398,14.520717167595995,4.958293666983998,1.3792145878943423
1610612747,Los Angeles Lakers,23,16,7,0.696,1104.0,859,1867,0.46,157,476,0.33,450,597,0.754,294,693,987,452,287.0,154,143,111,534,536,2325,88.0,2,1,14,2,2,1,1,7,1,1,11,2,2,9,1,2,1,2,15,2,1,15,15,2,1,2,2009-10,Playoffs,2037.7727999999995,114.0951532967758,0.0642107906899272,2237.0,109.7767130859731,14.574735711459102,4.318440210802697,22.181079264577487,48.43523281888934,14.084003869322432,7.017465342554383,1.3650177254676168
1610612748,Miami Heat,5,1,4,0.2,240.0,168,386,0.435,34,91,0.374,68,93,0.731,47,141,188,88,89.0,35,25,22,114,94,438,-41.0,14,14,1,14,14,15,15,11,13,14,3,16,16,12,15,15,15,15,8,14,13,2,3,15,15,13,2009-10,Playoffs,450.1632,97.29804657510876,0.0890342120147694,479.0,106.40585458784724,13.328499530836815,-9.107808012738491,19.548465978560664,41.76263186328869,19.770607637407945,5.553541471182006,1.5318195807431603
1610612749,Milwaukee Bucks,7,3,4,0.429,336.0,236,557,0.424,46,149,0.309,112,139,0.806,78,196,274,114,87.0,44,23,48,147,134,630,-26.0,9,9,1,6,9,9,9,15,9,8,13,12,13,2,9,9,9,11,7,11,14,11,7,12,10,10,2009-10,Playoffs,602.0735999999999,104.63836979399196,0.066317418526357,656.0,108.95677870612496,11.128207581265812,-4.318408912133003,18.93456215319855,45.509386227863175,14.450060590598893,3.8201309607330405,1.3785817274568761
1610612760,Oklahoma City Thunder,6,2,4,0.333,288.0,184,471,0.391,33,111,0.297,162,194,0.835,70,190,260,97,75.0,39,37,37,137,149,563,-10.0,10,10,1,10,10,14,11,16,14,11,14,10,10,1,11,11,11,13,4,12,9,6,5,10,11,8,2009-10,Playoffs,538.9056,104.4709871265023,0.1534454300394769,573.0,106.32659968647567,14.10265545579782,-1.8556125599733977,17.999441831741958,48.245926559308344,13.917094199800484,6.865766471901572,2.041668665478042
1610612753,Orlando Magic,14,10,4,0.714,677.0,459,991,0.463,138,377,0.366,296,422,0.701,130,435,565,236,192.0,90,77,53,313,365,1352,121.0,4,3,1,1,4,4,4,6,4,4,5,4,4,15,5,4,4,5,13,4,3,12,13,4,4,1,2009-10,Playoffs,1189.1328,113.69630036275171,0.0236911951423461,1231.0,103.52081785987232,14.043847751907943,10.175482502879408,19.846395625450747,47.51361664567658,16.146220169858235,6.475307047286896,1.124203257800297
1610612756,Phoenix Suns,16,10,6,0.625,768.0,608,1274,0.477,150,391,0.384,348,450,0.773,171,471,642,333,201.0,94,66,83,358,372,1714,74.0,3,3,11,3,3,3,3,2,2,2,1,3,3,6,3,3,3,3,14,3,5,14,14,3,3,3,2009-10,Playoffs,1441.9199999999998,118.86928539724812,0.073555926742679,1640.0,113.73723923657346,11.096316023080336,5.132046160674657,23.094207723035954,44.52396804260986,13.939747003994677,4.57723035952064,1.42601262124277
1610612757,Portland Trail Blazers,6,2,4,0.333,288.0,198,461,0.43,38,100,0.38,124,168,0.738,65,159,224,117,66.0,36,26,25,139,145,558,-62.0,10,10,1,10,10,12,13,12,11,13,2,11,11,11,12,13,13,9,3,13,12,3,6,11,12,15,2009-10,Playoffs,514.4831999999999,108.45835199283478,0.0371412756778002,620.0,120.50927999203864,12.050927999203864,-12.050927999203864,22.741267353336323,43.53883664228493,12.828407224958951,5.0536149674080715,1.2000230617788235
1610612759,San Antonio Spurs,10,4,6,0.4,480.0,364,785,0.464,48,142,0.338,185,266,0.695,101,310,411,192,127.0,68,43,45,210,226,961,-34.0,7,6,11,7,7,8,8,5,8,9,9,8,7,16,7,6,7,7,9,6,8,9,9,8,8,11,2009-10,Playoffs,890.9183999999999,107.8662198468457,0.0788450724810717,995.0,111.68250650115657,12.45905348907375,-3.8162866543108778,21.55079522434378,46.13217102711091,14.254953091102395,4.826480180451993,1.4614885309095218
1610612762,Utah Jazz,10,4,6,0.4,480.0,381,795,0.479,65,174,0.374,244,335,0.728,109,287,396,238,132.0,59,44,58,270,272,1071,-22.0,7,6,11,7,7,6,7,1,6,6,4,6,6,13,6,8,8,4,11,8,7,13,12,5,6,9,2009-10,Playoffs,926.784,115.56090739589806,0.1801172694919361,1093.0,117.93470754782128,11.113700711276843,-2.3738001519232097,25.680201643532907,42.728402734617774,14.242800911539257,4.747600303846419,2.288894780188876
1610612737,Atlanta Hawks,12,6,6,0.5,576.0,395,910,0.434,54,167,0.323,191,263,0.726,108,338,446,217,149.0,75,60,64,244,240,1035,-53.0,6,6,11,7,6,6,6,10,6,5,9,6,6,14,7,6,6,6,11,6,6,11,11,6,6,16,2010-11,Playoffs,1024.0512,101.06916529173542,0.0804761926436482,1088.0,106.24468776561172,13.182934603269835,-5.175522473876305,21.190346732663365,43.55250987450627,14.550053747312633,5.859082045897704,1.4725702087481523
1610612738,Boston Celtics,9,5,4,0.556,437.0,322,692,0.465,67,144,0.465,141,181,0.779,80,271,351,189,141.0,66,38,58,197,177,852,12.0,8,7,1,4,8,8,8,1,5,8,1,8,8,5,8,8,8,7,10,8,8,10,9,8,8,5,2010-11,Playoffs,799.3344,106.58868178324366,0.0801027276046014,840.0,105.08743274404304,13.01082500640533,1.501249039200615,23.644672367409687,43.91153439661799,17.639676210607227,4.753955290801947,1.470027008609295
1610612741,Chicago Bulls,16,9,7,0.563,773.0,544,1289,0.422,101,307,0.329,291,371,0.784,214,483,697,322,218.0,117,106,103,340,314,1480,68.0,4,3,14,3,4,4,4,12,4,4,8,4,4,3,2,4,4,3,13,3,3,15,13,4,4,2,2010-11,Playoffs,1397.9904,105.86624915307002,0.0471537620209381,1412.0,101.00212419198304,15.951468622388251,4.8641249610870005,23.033062315735503,49.85728085114175,15.593812375249502,7.582312439341502,1.2590769883908286
1610612742,Dallas Mavericks,21,16,5,0.762,1013.0,724,1572,0.461,184,467,0.394,431,533,0.809,203,603,806,423,271.0,149,86,107,422,453,2063,121.0,1,1,10,1,2,1,1,2,1,1,2,3,2,2,4,2,2,1,15,2,4,16,15,1,1,1,2010-11,Playoffs,1799.5392,114.6404590686327,0.0624996363625785,1942.0,107.9165155168612,13.05889863360576,6.723943551771476,23.50601754049037,44.789243824196774,15.059410764711323,4.779001202085512,1.3540788367202536
1610612743,Denver Nuggets,5,1,4,0.2,240.0,163,385,0.423,34,92,0.37,127,180,0.706,37,153,190,88,61.0,33,18,43,119,125,487,-24.0,13,13,1,13,13,15,15,11,10,13,5,10,9,16,16,13,15,13,2,14,14,9,4,12,13,10,2010-11,Playoffs,468.672,103.9106240611771,0.1001829765373278,511.0,109.03147617096818,10.881810733306022,-5.120852109791069,18.776457735900586,40.54007920251263,13.015499112385633,3.8406390823433014,1.611849925439941
1610612754,Indiana Pacers,5,1,4,0.2,240.0,164,401,0.409,29,77,0.377,94,122,0.77,65,127,192,80,76.0,41,28,38,115,111,451,-37.0,13,13,1,13,13,14,14,14,15,16,4,14,14,8,10,15,14,15,5,11,11,8,3,14,14,13,2010-11,Playoffs,447.05279999999993,100.88293821222014,0.0440566955665359,488.0,109.1593655156617,15.434418484796428,-8.276427303441563,17.894977953387166,42.9479470881292,17.000229055717806,6.263242283685508,1.2405675424378437
1610612747,Los Angeles Lakers,10,4,6,0.4,480.0,347,778,0.446,48,166,0.289,190,245,0.776,126,283,409,189,125.0,69,51,37,206,216,932,-13.0,7,8,11,8,7,7,7,5,8,6,15,7,7,7,6,7,7,7,9,7,7,7,10,7,7,8,2010-11,Playoffs,849.4079999999999,109.72347799879446,0.1300343149977077,945.0,111.25395569620257,14.12748643761302,-1.5304776974080774,22.25079113924051,48.151182941531054,14.716131705846896,6.004181735985535,1.8427149447818512
1610612763,Memphis Grizzlies,13,7,6,0.538,649.0,477,1092,0.437,50,157,0.318,278,366,0.76,162,398,560,245,170.0,104,78,88,307,308,1282,-9.0,5,5,11,5,5,5,5,8,7,7,11,5,5,10,5,5,5,5,12,5,5,12,12,5,5,7,2010-11,Playoffs,1210.5984,105.89804182790924,0.0439492648264778,1291.0,106.6414758189008,15.03388737338493,-0.7434339909915625,20.237925310325867,46.25811499503055,14.042642052062845,6.443094588593541,1.239929417778339
1610612748,Miami Heat,21,14,7,0.667,1018.0,685,1539,0.445,124,375,0.331,454,584,0.777,213,649,862,346,291.0,153,127,88,404,451,1948,56.0,1,2,14,2,1,2,2,6,2,2,7,1,1,6,3,1,1,2,16,1,2,12,14,2,2,3,2010-11,Playoffs,1799.0016,108.28228279507924,0.0559737804919776,1892.0,105.16944509665808,15.564188492105844,3.1128376984211688,19.23289006524508,47.91546600069728,16.175638754295715,7.059471208919437,1.313002867806029
1610612740,New Orleans Hornets,6,2,4,0.333,288.0,197,431,0.457,27,84,0.321,115,155,0.742,46,155,201,121,77.0,43,18,35,142,127,536,-43.0,9,9,1,9,10,11,12,3,16,14,10,12,12,12,15,12,13,9,6,10,14,6,8,11,10,15,2010-11,Playoffs,508.992,105.30617377090404,0.0816611624613895,579.0,113.75424368162956,11.984471268703633,-8.448069910725511,23.77247579529737,39.48981516408902,15.127939142461964,3.5364013579781215,1.4806628575131862
1610612752,New York Knicks,4,0,4,0.0,192.0,128,332,0.386,33,95,0.347,74,99,0.747,58,104,162,67,61.0,26,27,20,75,84,363,-34.0,16,16,1,16,16,16,16,16,11,12,6,15,15,11,12,16,16,16,2,16,12,1,1,15,16,12,2010-11,Playoffs,363.4176,99.8850908706678,0.0550987543168874,397.0,109.24071921668074,14.583773598196675,-9.355628346012962,18.436091152437307,44.576817413355876,16.78509791490561,7.429469568892647,1.3075718173475674
1610612760,Oklahoma City Thunder,17,9,8,0.529,841.0,600,1355,0.443,107,339,0.316,435,533,0.816,222,559,781,300,262.0,116,129,88,425,392,1742,32.0,3,3,16,6,3,3,3,7,3,3,12,2,2,1,1,3,3,4,14,4,1,12,16,3,3,4,2010-11,Playoffs,1564.3392,111.3569231020996,0.0570260440234959,1710.0,109.3113309440817,15.66156495982457,2.0455921580179033,19.177426481417843,49.925233606624445,16.748285793771583,8.246293387009672,1.319557866360669
1610612753,Orlando Magic,6,2,4,0.333,288.0,186,455,0.409,37,141,0.262,123,167,0.737,71,183,254,87,77.0,39,24,23,129,145,532,11.0,9,9,1,9,10,12,10,15,9,9,16,11,11,13,9,10,9,14,6,12,13,3,6,10,11,6,2010-11,Playoffs,513.1008,103.6833308386968,0.0997534460557628,521.0,101.53950256947562,12.278289178266723,2.1438282692211743,16.95573267474929,49.50294367110711,15.00679788454822,4.677443496482562,1.6087059107694393
1610612755,Philadelphia 76ers,5,1,4,0.2,240.0,169,408,0.414,32,82,0.39,63,87,0.724,53,150,203,102,53.0,32,18,31,102,74,433,-37.0,13,13,1,13,13,13,13,13,12,15,3,16,16,15,14,14,12,11,1,15,14,5,2,16,15,13,2010-11,Playoffs,428.4288,101.06696842042366,0.1235056862879379,470.0,109.70317588360072,11.67055062591497,-8.636207463177078,23.807923276866543,47.38243554121478,12.370783663469869,4.201398225329389,1.7900962140687589
1610612757,Portland Trail Blazers,6,2,4,0.333,288.0,199,439,0.453,30,100,0.3,101,129,0.783,55,171,226,102,69.0,34,31,22,125,117,529,-31.0,9,9,1,9,10,10,11,4,14,11,13,13,13,4,13,11,11,11,4,13,10,2,5,13,12,11,2010-11,Playoffs,489.3696,108.09825538815652,0.3287094484725857,560.0,114.43293576061936,13.282394329357604,-6.334680372462858,20.843141870684246,46.18186336053568,14.099772441933458,6.334680372462858,4.14142800984226
1610612759,San Antonio Spurs,6,2,4,0.333,293.0,202,463,0.436,32,109,0.294,130,171,0.76,61,189,250,107,86.0,44,35,29,129,147,566,-19.0,9,9,1,9,9,9,9,9,12,10,14,9,10,9,11,9,10,10,8,9,9,4,6,9,9,9,2010-11,Playoffs,540.7103999999999,104.67710626612694,0.0405470172276655,585.0,108.19100205951284,14.610408825130794,-3.513895793385887,19.788781573278417,46.235470965603774,15.9050020121677,6.472965935184528,1.219855934008451
1610612737,Atlanta Hawks,6,2,4,0.333,293.0,191,476,0.401,35,113,0.31,76,97,0.784,60,195,255,105,92.0,33,20,37,119,113,493,-28.0,11,11,1,11,11,12,12,14,11,11,9,13,15,4,14,12,12,12,6,11,14,5,4,11,12,11,2011-12,Playoffs,528.6528,93.25591390038984,0.0939890200897737,521.0,98.55239582576694,10.025483644463815,-5.29648192537711,19.861807220164163,48.235817534684394,17.402726326239076,3.783201375269364,1.5669849160807348
1610612738,Boston Celtics,20,11,9,0.55,975.0,676,1543,0.438,93,326,0.285,345,432,0.799,159,638,797,396,260.0,164,98,88,433,396,1790,20.0,2,3,16,4,2,3,3,5,4,3,13,3,3,3,4,2,2,2,15,3,3,13,14,3,3,4,2011-12,Playoffs,1760.7168,101.66314082991654,0.0671824234601433,1770.0,100.52723981505711,14.880303294658177,1.1359010148594026,22.490840094216175,45.2656554421472,14.766713193172237,5.565914972811074,1.3841823874629313
1610612741,Chicago Bulls,6,2,4,0.333,288.0,204,484,0.421,26,76,0.342,72,111,0.649,69,212,281,135,86.0,31,40,38,123,113,506,-10.0,11,11,1,11,12,11,11,10,13,15,6,15,11,16,11,10,11,10,5,13,10,6,6,11,11,8,2011-12,Playoffs,527.8464,95.86122023376495,0.0714897746449649,516.0,97.75571075221885,13.45088268102236,-1.8944905184538532,25.57562199912702,53.23518356855328,16.29261845870314,7.577962073815413,1.4123429108373744
1610612742,Dallas Mavericks,4,0,4,0.0,192.0,126,312,0.404,32,86,0.372,89,107,0.832,42,120,162,62,58.0,32,14,29,83,97,373,-26.0,15,15,1,15,15,16,16,13,12,13,3,11,13,1,16,16,16,16,2,12,15,3,2,14,15,10,2011-12,Playoffs,360.0768,103.58901212185845,0.08473147630558,399.0,110.80969393196118,12.775052433258685,-7.220681810102733,17.21854893178344,44.99040204756319,16.107674807152254,3.8880594362091645,1.5017969314480377
1610612743,Denver Nuggets,7,3,4,0.429,336.0,269,625,0.43,37,133,0.278,102,142,0.718,108,226,334,146,78.0,49,48,66,147,131,677,3.0,9,9,1,7,10,9,9,6,10,9,14,10,10,12,8,9,9,9,4,10,9,10,7,10,9,7,2011-12,Playoffs,631.1808,107.25928291861857,0.0398504781158345,674.0,106.7839832897325,15.368021333982275,0.47529962888604976,23.131248605787754,52.9166920159802,12.357790351037295,7.604794062176796,1.21577855656688
1610612754,Indiana Pacers,11,6,5,0.545,533.0,371,874,0.424,63,197,0.32,195,253,0.771,136,348,484,179,166.0,76,60,61,242,224,1000,15.0,7,6,10,5,7,8,7,8,6,6,8,7,8,6,6,7,7,8,12,7,8,9,10,8,7,5,2011-12,Playoffs,974.7072,102.59491260554964,0.0813412406832932,985.0,101.0559889164664,13.952908114354754,1.5389236890832447,18.36448935639339,49.65593770108603,17.030755492521244,6.155694756332979,1.4784744819657991
1610612746,Los Angeles Clippers,11,4,7,0.364,533.0,379,828,0.458,68,180,0.378,174,261,0.667,96,309,405,190,162.0,104,72,55,265,237,1000,-51.0,7,8,12,10,7,7,8,4,5,7,2,8,7,15,9,8,8,7,11,4,5,8,12,7,7,13,2011-12,Playoffs,968.4864,103.25390217147088,0.0448236950324673,1051.0,108.51985118221587,18.17268678217887,-5.265949010745015,19.618241412579465,41.817830379445695,16.727132151778278,7.434280956345902,1.2451310575411638
1610612747,Los Angeles Lakers,12,5,7,0.417,576.0,422,998,0.423,63,207,0.304,221,284,0.778,170,368,538,226,150.0,69,93,89,236,260,1128,-50.0,6,7,12,9,6,5,6,9,6,5,10,6,6,5,3,6,6,6,9,8,4,15,9,6,5,12,2011-12,Playoffs,1058.8416,106.531515195474,0.0679325780817654,1178.0,111.25365682647906,15.299738884456374,-4.722141631005053,21.34408017214284,50.810243949614375,14.166424893015158,8.783183433669398,1.3890541488168484
1610612763,Memphis Grizzlies,7,3,4,0.429,341.0,228,534,0.427,24,83,0.289,160,215,0.744,94,205,299,114,108.0,50,34,43,163,179,640,5.0,9,9,1,7,9,10,10,7,15,14,12,9,9,8,10,11,10,11,8,9,11,7,8,9,10,6,2011-12,Playoffs,616.896,103.74520178441747,0.0757225297725288,635.0,102.93469239547672,13.616557734204791,0.8105093889407616,18.47961406784936,48.46846145865754,17.50700280112045,5.511463844797179,1.4404603970060825
1610612748,Miami Heat,23,16,7,0.696,1114.0,804,1749,0.46,157,452,0.347,474,637,0.744,234,696,930,402,299.0,168,114,88,473,550,2239,163.0,1,1,12,2,1,1,1,3,1,1,5,1,1,9,1,1,1,1,16,2,2,13,16,1,1,1,2011-12,Playoffs,2010.5088,111.36484456074004,0.0755639966016725,2076.0,103.2574440857956,14.026300208186107,8.107400474944452,19.99493859464828,46.25694749508184,14.871857312934914,5.670206467139064,1.4393992801794455
1610612752,New York Knicks,5,1,4,0.2,240.0,153,367,0.417,25,91,0.275,83,109,0.761,62,140,202,63,92.0,30,11,19,121,99,414,-70.0,13,13,1,13,14,14,14,11,14,12,15,12,12,7,13,14,13,15,6,14,16,1,5,13,14,16,2011-12,Playoffs,427.1616,96.9188241639698,0.0946400739102817,484.0,113.30606496464102,9.598241040393145,-16.387240800671222,14.7485167206041,47.28889488193695,21.537516480882175,2.5751378401054774,1.5716531828156461
1610612760,Oklahoma City Thunder,20,13,7,0.65,960.0,744,1599,0.465,136,383,0.355,401,489,0.82,186,609,795,360,231.0,173,137,82,448,418,2025,80.0,2,2,12,3,3,2,2,2,2,2,4,2,2,2,2,3,3,3,14,1,1,12,15,2,2,3,2011-12,Playoffs,1784.7936,113.45849738591622,0.0466076091509662,1945.0,108.97618637807756,17.36895515537483,4.482311007838666,20.170399535273994,44.54296564039674,12.942673035134147,7.675957600923715,1.2557969945131855
1610612753,Orlando Magic,5,1,4,0.2,245.0,155,389,0.398,42,123,0.341,67,95,0.705,49,143,192,86,70.0,30,22,31,95,95,419,-54.0,13,13,1,13,13,13,13,15,9,10,7,16,16,13,15,13,15,13,3,14,13,4,3,15,13,14,2011-12,Playoffs,433.728,96.60432344695292,0.0647719866640684,473.0,109.05452265014016,11.989080714180316,-12.450199203187251,19.828095027298215,44.26737494466578,16.139147115242732,5.0723033790762875,1.3686206338743272
1610612755,Philadelphia 76ers,13,7,6,0.538,624.0,417,1015,0.411,52,171,0.304,228,317,0.719,140,403,543,236,150.0,99,69,78,243,273,1114,-16.0,5,5,11,6,5,6,5,12,8,8,11,5,5,11,5,5,5,5,9,5,6,11,11,5,6,9,2011-12,Playoffs,1117.9008,99.65106027296878,0.1715170059595646,1130.0,101.08231428048,15.02816707886782,-1.4312540075112212,21.11099661079051,48.57318287991207,13.4180063204177,6.172282907392141,2.2066984318796043
