TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SEASON_ID,SEASON_TYPE,POSS,OFF_RATING_CUSTOM,NET_RATING,AST_PER_100,REB_PER_100,TOV_PER_100,BLK_PER_100
1610612738,Boston Celtics,7,3,4,0.429,341.0,230,520,0.442,34,104,0.327,120,159,0.755,72,204,276,116,107.0,59,45,46,178,0,614,-4.0,9,9,1,8,9,10,10,9,11,11,9,11,11,7,11,9,9,11,8,9,9,8,8,8,11,5,2004-05,Playoffs,599.9616,102.33988308585084,-0.6667093360641748,19.33457074586107,46.00294418842806,17.834474739716676,7.500480030721966
1610612756,Phoenix Suns,15,9,6,0.6,725.0,627,1272,0.493,129,296,0.436,297,387,0.767,181,466,647,307,193.0,91,94,73,301,0,1680,63.0,3,4,11,3,4,3,3,1,2,3,1,4,4,6,4,4,3,3,12,5,3,12,13,8,3,4,2004-05,Playoffs,1396.1088,120.33446103913964,4.512542288967737,21.989690201795163,46.343093031144846,13.82413748842497,6.732999605761385
1610612763,Memphis Grizzlies,4,0,4,0.0,192.0,166,351,0.473,31,79,0.392,48,68,0.706,47,111,158,84,43.0,23,18,31,98,0,411,-44.0,15,15,1,15,16,14,15,3,13,15,3,16,16,15,16,16,16,15,1,16,15,3,1,8,15,14,2004-05,Playoffs,361.8432,113.58511089886449,-12.159963210584031,23.214475220205877,43.66532243800629,11.883600410343485,4.974530404329831
1610612741,Chicago Bulls,6,2,4,0.333,288.0,213,508,0.419,54,139,0.388,135,187,0.722,85,182,267,130,91.0,38,30,39,175,0,615,-11.0,11,11,1,11,11,11,11,13,8,9,5,10,9,13,9,11,10,9,6,12,11,7,7,8,10,6,2004-05,Playoffs,572.4287999999999,107.43694237606496,-1.9216363677019745,22.71024798193243,46.6433554705843,15.8971735873527,5.240826457369022
1610612742,Dallas Mavericks,13,6,7,0.462,629.0,495,1094,0.452,86,227,0.379,291,370,0.786,187,378,565,227,171.0,94,66,77,295,2,1367,-21.0,5,5,13,6,5,5,5,7,5,6,7,5,5,4,3,6,5,6,11,4,6,13,12,3,5,9,2004-05,Playoffs,1191.168,114.76130990758652,-1.7629754996776275,19.056925639372448,47.432436062755215,14.355657640232108,5.540780141843972
1610612745,Houston Rockets,7,3,4,0.429,336.0,245,526,0.466,50,124,0.403,143,181,0.79,75,189,264,126,100.0,51,41,34,173,2,683,-19.0,9,9,1,8,10,9,9,4,10,10,2,9,10,3,10,10,11,10,7,10,10,5,6,3,9,7,2004-05,Playoffs,605.4144,112.81528817286144,-3.1383462302845784,20.812190790308257,43.6064949892173,16.517611738339887,6.772220812719354
1610612754,Indiana Pacers,13,6,7,0.462,629.0,375,949,0.395,73,231,0.316,269,343,0.784,142,379,521,234,196.0,105,77,86,286,0,1092,-38.0,5,5,13,6,5,7,6,16,6,5,11,6,6,5,5,5,6,5,13,3,5,14,10,8,6,12,2004-05,Playoffs,1107.7632,98.57702440377147,-3.4303360140506562,21.12364808652246,47.03171219264189,17.693312072471805,6.950944028471066
1610612758,Sacramento Kings,5,1,4,0.2,240.0,192,431,0.445,29,104,0.279,98,123,0.797,65,115,180,101,56.0,31,20,24,129,3,511,-22.0,12,12,1,12,14,12,12,8,14,11,15,13,14,2,12,15,13,12,3,14,13,2,4,2,12,10,2004-05,Playoffs,457.0752,111.79779607381892,-4.813212355428603,22.097020359013133,39.38082836259766,12.251813268363717,4.375647595844185
1610612743,Denver Nuggets,5,1,4,0.2,245.0,164,393,0.417,11,42,0.262,112,152,0.737,51,146,197,82,65.0,32,29,35,135,0,451,-51.0,12,12,1,12,12,15,14,14,16,16,16,12,12,10,14,12,12,16,5,13,12,6,5,8,14,15,2004-05,Playoffs,454.9248,99.13726400495204,-11.210644044905884,18.02495709180946,43.30386033032273,14.288075743507497,6.3746799471033455
1610612751,New Jersey Nets,4,0,4,0.0,202.0,134,339,0.395,25,86,0.291,94,125,0.752,52,119,171,85,52.0,30,5,14,123,0,387,-51.0,15,15,1,15,15,16,16,15,15,14,14,14,13,8,13,14,15,14,2,15,16,1,3,8,16,15,2004-05,Playoffs,378.24,102.31598984771573,-13.483502538071065,22.472504230118442,45.20939086294416,13.74788494077834,1.321912013536379
1610612755,Philadelphia 76ers,5,1,4,0.2,245.0,174,398,0.437,33,97,0.34,73,102,0.716,48,126,174,99,64.0,43,20,32,109,1,454,-40.0,12,12,1,12,12,13,13,10,12,13,8,15,15,14,15,13,14,13,4,11,13,4,2,5,13,13,2004-05,Playoffs,440.5248,103.0588970246397,-9.080079033007902,22.47319560669456,39.498343793584375,14.528126452812645,4.540039516503951
1610612759,San Antonio Spurs,23,16,7,0.696,1114.0,798,1759,0.454,164,422,0.389,469,645,0.727,284,684,968,423,334.0,128,133,135,504,1,2229,100.0,2,1,13,2,2,2,2,6,1,1,4,1,1,12,2,2,2,2,16,2,2,15,15,5,2,2,2004-05,Playoffs,2009.088,110.9458620030581,4.977382772680937,21.054329128440365,48.18106523955148,16.624458460754333,6.6199190876656475
1610612760,Seattle SuperSonics,11,6,5,0.545,528.0,390,852,0.458,53,173,0.306,251,314,0.799,139,304,443,178,152.0,72,50,56,287,4,1084,-19.0,7,5,10,5,7,6,7,5,9,8,12,7,8,1,6,7,7,7,10,8,8,11,11,1,7,7,2004-05,Playoffs,963.0336,112.56097398886185,-1.9729322009117856,18.48325956643673,46.00047184231163,15.783457607294284,5.191926844504699
1610612764,Washington Wizards,10,4,6,0.4,480.0,351,826,0.425,56,188,0.298,246,338,0.728,129,299,428,172,137.0,82,58,54,254,0,1004,-25.0,8,8,11,10,8,8,8,12,7,7,13,8,7,11,7,8,8,8,9,6,7,10,9,8,8,11,2004-05,Playoffs,943.4112,106.42231086508195,-2.6499579398675785,18.231710626288937,45.367279930532945,14.52176951047433,6.147902420492782
1610612748,Miami Heat,15,11,4,0.733,730.0,540,1097,0.492,90,232,0.388,300,449,0.668,124,500,624,284,230.0,82,86,51,368,0,1470,64.0,3,3,1,1,3,4,4,2,4,4,6,3,3,16,8,3,4,4,14,6,4,9,14,8,4,3,2004-05,Playoffs,1344.5376,109.3312674930028,4.760000761600121,21.122503379600538,46.41000742560119,17.106252737000435,6.396251023400164
1610612765,Detroit Pistons,25,15,10,0.6,1210.0,863,1974,0.437,113,347,0.326,419,565,0.742,309,748,1057,512,305.0,183,153,138,526,1,2258,118.0,1,2,16,3,1,1,1,11,3,2,10,2,2,9,1,1,1,1,15,1,1,16,16,5,1,1,2004-05,Playoffs,2129.856,106.01655698789028,5.540280657471678,24.03918386970762,49.627768262267494,14.320216953634423,7.183584242314972
1610612765,Detroit Pistons,18,10,8,0.556,864.0,578,1338,0.432,124,333,0.372,370,511,0.724,204,494,698,336,214.0,116,74,77,367,428,1650,57.0,4,3,14,4,4,4,4,15,3,4,6,3,3,15,3,4,4,4,13,3,4,14,13,4,4,3,2005-06,Playoffs,1509.9263999999998,109.2768495206124,3.775018437984792,22.252740266015618,46.22741876690149,14.172876240855183,4.900901130015344
1610612746,Los Angeles Clippers,12,7,5,0.583,586.0,476,969,0.491,54,143,0.378,262,321,0.816,132,415,547,249,186.0,60,71,50,287,269,1268,45.0,7,5,9,3,7,5,6,2,8,9,5,6,7,2,6,5,6,5,11,8,6,10,9,7,6,4,2005-06,Playoffs,1117.6704,113.45026225978609,4.026231704803133,22.278482099910672,48.941083167273646,16.641757713186283,6.352498912022722
1610612754,Indiana Pacers,6,2,4,0.333,288.0,187,422,0.443,40,117,0.342,122,163,0.748,50,174,224,107,95.0,36,27,19,149,151,536,-22.0,10,10,1,10,12,14,14,13,11,11,7,13,13,10,15,11,13,11,6,12,10,2,5,11,13,10,2005-06,Playoffs,517.1712,103.64072864072864,-4.253910503910504,20.689473814473814,43.31254331254331,18.369158994158994,5.220708345708346
1610612747,Los Angeles Lakers,7,3,4,0.429,346.0,264,582,0.454,50,150,0.333,126,165,0.764,77,221,298,120,105.0,45,22,24,160,150,704,-47.0,9,9,1,9,9,9,9,6,9,8,8,12,12,8,9,9,9,9,8,9,12,4,8,12,9,13,2005-06,Playoffs,655.296,107.43236644203536,-7.1723312823517915,18.312335188983297,45.47563238597519,16.023293290360385,3.357261451313605
1610612741,Chicago Bulls,6,2,4,0.333,288.0,204,458,0.445,47,119,0.395,135,182,0.742,53,183,236,110,95.0,34,23,32,155,157,590,-18.0,10,10,1,10,12,12,12,11,10,10,2,11,10,12,13,10,10,10,6,13,11,7,6,10,11,9,2005-06,Playoffs,556.8768,105.94803015675996,-3.232312784443525,19.753022571599317,42.379212062704,17.05942858456305,4.130177446788949
1610612742,Dallas Mavericks,23,14,9,0.609,1124.0,831,1842,0.451,110,347,0.317,522,645,0.809,280,701,981,351,295.0,152,99,110,587,562,2294,94.0,1,2,15,2,1,1,1,8,4,3,13,1,2,3,1,2,1,3,15,2,2,16,16,2,1,1,2005-06,Playoffs,2055.168,111.62104509217735,4.573835326357748,17.078895739910312,47.73332399103139,14.354057673143995,4.8171244394618835
1610612743,Denver Nuggets,5,1,4,0.2,240.0,163,429,0.38,15,68,0.221,96,132,0.727,70,139,209,99,59.0,34,21,29,116,135,437,-38.0,14,14,1,14,14,15,13,16,15,14,16,14,14,13,11,14,14,14,1,13,13,6,2,14,15,11,2005-06,Playoffs,457.0368,95.61593289643196,-8.314428947515824,21.661275415896487,45.72935921133703,12.9092449448272,4.594815997311376
1610612739,Cleveland Cavaliers,13,7,6,0.538,634.0,437,999,0.437,55,172,0.32,246,322,0.764,162,387,549,210,188.0,85,55,70,320,273,1175,-41.0,5,5,10,5,6,7,5,14,7,7,12,7,6,7,4,6,5,8,12,5,7,13,12,6,7,12,2005-06,Playoffs,1120.0128,104.9095153198249,-3.6606724494577207,18.749785716734664,49.01729694517777,16.785522451171985,4.910658163906699
1610612764,Washington Wizards,6,2,4,0.333,298.0,212,472,0.449,37,115,0.322,149,200,0.745,69,166,235,105,77.0,41,33,26,136,161,610,1.0,10,10,1,10,10,10,10,10,12,12,11,9,9,11,12,12,11,12,4,11,8,5,4,9,10,7,2005-06,Playoffs,545.28,111.86913145539908,0.18339201877934272,19.256161971830988,43.09712441314554,14.12118544600939,6.05193661971831
1610612749,Milwaukee Bucks,5,1,4,0.2,240.0,189,401,0.471,26,62,0.419,84,107,0.785,53,132,185,105,66.0,30,12,22,134,100,488,-48.0,14,14,1,14,14,13,15,5,14,15,1,15,16,5,13,15,15,12,3,15,16,3,3,16,14,14,2005-06,Playoffs,442.6368000000001,110.24840230184203,-10.844105144443478,23.72148000347011,41.79498857754257,14.910644573609783,2.7110262861108696
1610612756,Phoenix Suns,20,10,10,0.5,980.0,801,1661,0.482,184,470,0.391,358,431,0.831,153,580,733,468,231.0,113,87,85,438,433,2144,24.0,3,3,16,7,3,2,3,3,1,1,4,4,4,1,5,3,3,1,14,4,3,15,14,3,3,6,2005-06,Playoffs,1851.4944,115.79835186106963,1.296250207400033,25.27687904430065,39.589641751009346,12.476408246225319,4.69890700182512
1610612759,San Antonio Spurs,13,7,6,0.538,639.0,474,963,0.492,78,199,0.392,314,404,0.777,106,377,483,227,173.0,85,72,55,308,346,1340,29.0,5,5,10,5,5,6,7,1,5,5,3,5,5,6,8,7,7,7,10,5,5,11,11,5,5,5,2005-06,Playoffs,1159.4496,115.57207833785964,2.5011867699984545,19.578255061712042,41.65769689342254,14.920872800335609,6.209843015168577
1610612748,Miami Heat,23,16,7,0.696,1109.0,801,1666,0.481,146,439,0.333,466,711,0.655,219,748,967,402,357.0,161,105,67,553,591,2214,87.0,1,1,13,1,2,2,2,4,2,2,9,2,1,16,2,1,2,2,16,1,1,12,15,1,2,2,2005-06,Playoffs,2032.1664,108.94777120613746,4.281145480999981,19.78184463634474,47.58468597847105,17.56745904272406,5.166899718448253
1610612751,New Jersey Nets,11,5,6,0.455,528.0,377,834,0.452,59,192,0.307,223,293,0.761,110,315,425,243,140.0,76,28,41,293,264,1036,-10.0,8,8,10,8,8,8,8,7,6,6,15,8,8,9,7,8,8,6,9,7,9,9,10,8,8,8,2005-06,Playoffs,953.2032,108.68616471283352,-1.0490942539848795,25.492990371832576,44.586505794357386,14.687319555788314,2.937463911157663
1610612763,Memphis Grizzlies,4,0,4,0.0,197.0,120,266,0.451,15,48,0.313,82,113,0.726,33,104,137,56,64.0,19,15,18,110,112,337,-56.0,16,16,1,16,16,16,16,9,15,16,14,16,15,14,16,16,16,16,2,16,14,1,1,15,16,15,2005-06,Playoffs,332.8512,101.2464428549454,-16.824334717735734,16.824334717735734,41.15953314874635,19.227811105983694,4.5065182279649285
1610612758,Sacramento Kings,6,2,4,0.333,293.0,208,469,0.443,31,94,0.33,137,173,0.792,74,156,230,92,78.0,45,15,34,156,137,584,-57.0,10,10,1,10,11,11,11,12,13,13,10,10,11,4,10,13,12,15,5,9,14,8,7,13,12,16,2005-06,Playoffs,527.1552,110.78331390831391,-10.812754953379953,17.45216588966589,43.63041472416472,14.796401515151514,2.8454618298368297
1610612765,Detroit Pistons,16,10,6,0.625,778.0,523,1216,0.43,93,266,0.35,323,421,0.767,189,460,649,322,213.0,113,75,59,382,357,1462,47.0,4,3,12,2,4,4,4,10,4,4,7,4,4,7,4,4,4,4,13,4,3,13,13,4,4,3,2006-07,Playoffs,1368.2304,106.85334867577858,3.4350939724771505,23.53404806675835,47.43353166250363,15.567553534843256,5.481532934803964
1610612747,Los Angeles Lakers,5,1,4,0.2,240.0,190,430,0.442,32,99,0.323,78,108,0.722,71,146,217,72,76.0,29,20,20,115,93,490,-52.0,12,12,1,12,12,12,12,9,11,11,12,13,14,14,10,13,12,14,4,12,14,4,5,13,12,16,2006-07,Playoffs,463.2192,105.78145292768522,-11.225786841305368,15.543397164884357,46.84607201083202,16.406919229600156,4.317610323578988
1610612744,Golden State Warriors,11,5,6,0.455,533.0,402,893,0.45,122,341,0.358,247,336,0.735,126,295,421,189,164.0,113,60,54,293,276,1173,19.0,6,8,12,8,6,6,6,5,2,2,5,5,5,11,5,8,7,8,11,4,5,11,12,5,5,6,2006-07,Playoffs,1035.6863999999998,113.25822179377852,1.8345321518173845,18.24876719439398,40.649370311322045,15.834909099897423,5.79325942679174
1610612745,Houston Rockets,7,3,4,0.429,336.0,208,507,0.41,50,156,0.321,145,184,0.788,69,222,291,127,104.0,49,29,34,135,160,611,-22.0,9,9,1,9,9,9,9,16,9,9,13,9,9,2,11,9,9,9,8,10,10,8,7,9,9,9,2006-07,Playoffs,598.0416,102.16680578742348,-3.678673858139634,21.235980908351525,48.658822396301524,17.390094602114637,4.849160994820427
1610612741,Chicago Bulls,10,6,4,0.6,480.0,325,756,0.43,59,166,0.355,215,295,0.729,116,303,419,206,153.0,70,42,44,221,255,924,11.0,8,5,1,3,8,8,8,11,8,8,6,6,6,12,6,7,8,7,10,7,7,9,10,7,8,8,2006-07,Playoffs,885.8879999999999,104.30212397052448,1.2416919520300536,23.25350382892646,47.29717526369022,17.270806241872563,4.741005635023841
1610612743,Denver Nuggets,5,1,4,0.2,240.0,168,397,0.423,23,72,0.319,82,105,0.781,65,152,217,88,76.0,28,21,26,90,89,441,-30.0,12,12,1,12,12,13,13,12,14,14,14,12,15,3,12,12,12,12,4,13,12,6,2,15,13,10,2006-07,Playoffs,436.032,101.13936591809774,-6.880228974020255,20.18200499045942,49.76698957874652,17.429913400851316,4.816160281814179
1610612739,Cleveland Cavaliers,20,12,8,0.6,970.0,642,1526,0.421,108,331,0.326,384,521,0.737,238,628,866,350,260.0,144,69,76,414,419,1776,43.0,1,2,15,3,1,2,2,14,3,3,10,1,1,10,1,1,1,3,14,1,4,14,15,1,2,4,2006-07,Playoffs,1706.1504,104.09398843150052,2.520293638825745,20.51401799044211,50.757541656351044,15.238984792899851,4.04419211811573
1610612742,Dallas Mavericks,6,2,4,0.333,288.0,205,485,0.423,42,133,0.316,139,180,0.772,84,182,266,107,98.0,50,30,26,143,149,591,-40.0,10,10,1,10,10,10,10,13,10,10,15,10,10,5,9,11,10,10,7,9,9,6,8,10,10,14,2006-07,Playoffs,555.072,106.4726738152888,-7.206272339444252,19.276778508013376,47.92171105730428,17.65536723163842,5.404704254583189
1610612753,Orlando Magic,4,0,4,0.0,192.0,138,289,0.478,10,29,0.345,66,114,0.579,45,116,161,72,59.0,17,14,17,97,92,352,-36.0,14,14,1,14,14,14,16,1,16,16,8,16,12,16,13,14,14,14,2,16,15,2,3,14,16,13,2006-07,Playoffs,339.03360000000004,103.82451768792237,-10.618416581719332,21.236833163438664,47.48791860157813,17.402404953373352,4.129384226224185
1610612756,Phoenix Suns,11,6,5,0.545,528.0,429,900,0.477,78,206,0.379,209,268,0.78,101,343,444,257,152.0,70,57,58,216,248,1145,55.0,6,5,11,5,7,5,5,2,6,7,2,7,8,4,8,6,6,6,9,7,6,12,9,8,6,2,2006-07,Playoffs,1026.1632,111.58069203806956,5.3597712332697185,25.0447492172785,43.26797141039554,14.812458681036311,5.554672005388617
1610612761,Toronto Raptors,6,2,4,0.333,288.0,195,441,0.442,32,87,0.368,123,153,0.804,44,183,227,97,88.0,46,24,21,128,128,545,-32.0,10,10,1,10,10,11,11,8,11,12,4,11,11,1,14,10,11,11,6,11,11,5,6,11,11,11,2006-07,Playoffs,530.2272,102.7861264001545,-6.035148706064117,18.294044515256854,42.81183613364233,16.59665894167632,4.526361529548088
1610612759,San Antonio Spurs,20,16,4,0.8,960.0,705,1535,0.459,151,393,0.384,352,486,0.724,210,602,812,397,278.0,142,110,92,410,415,1913,79.0,1,1,1,1,2,1,1,3,1,1,1,3,2,13,3,2,2,1,16,2,1,15,14,2,1,1,2006-07,Playoffs,1744.1663999999998,109.67990210108394,4.5293843523186785,22.76158971987994,46.55519106433882,15.938846201830287,6.3067377057601846
1610612762,Utah Jazz,17,9,8,0.529,821.0,619,1350,0.459,73,214,0.341,353,471,0.749,221,530,751,377,272.0,125,81,94,419,395,1664,15.0,3,4,15,6,3,3,3,4,7,6,9,2,3,8,2,3,3,2,15,3,2,16,16,3,3,7,2006-07,Playoffs,1543.9104,107.77827521597108,0.9715589712978163,24.41851547861845,48.64271916297733,17.617602679533732,5.246418445008208
1610612764,Washington Wizards,4,0,4,0.0,192.0,137,332,0.413,25,82,0.305,67,87,0.77,41,105,146,75,35.0,22,12,14,85,76,366,-35.0,14,14,1,14,14,15,14,15,13,13,16,14,16,6,15,16,15,13,1,15,16,1,1,16,14,12,2006-07,Playoffs,349.70879999999994,104.6585044471286,-10.0083269280041,21.446414845723076,41.74902089967425,10.0083269280041,3.4314263753156915
1610612748,Miami Heat,4,0,4,0.0,192.0,133,299,0.445,22,68,0.324,67,109,0.615,32,113,145,71,59.0,25,21,17,101,94,355,-44.0,14,14,1,14,14,16,15,6,15,15,11,14,13,15,16,15,16,16,2,14,12,2,4,12,15,15,2006-07,Playoffs,359.00159999999994,98.88535315720044,-12.25621278568118,19.777070631440086,40.389792134631165,16.434467144436127,5.849556102256927
1610612751,New Jersey Nets,12,6,6,0.5,576.0,391,880,0.444,92,250,0.368,208,280,0.743,103,375,478,276,193.0,76,35,48,254,257,1082,22.0,5,5,12,7,5,7,7,7,5,5,3,8,7,9,7,5,5,5,12,6,8,10,11,6,7,5,2006-07,Playoffs,1049.472,103.09946334918894,2.0962922307598486,26.298938894987195,45.54671301378217,18.39020002439322,3.335010367117941
1610612747,Los Angeles Lakers,21,14,7,0.667,1013.0,772,1651,0.468,146,398,0.367,461,612,0.753,185,646,831,436,279.0,151,111,92,489,525,2151,46.0,2,2,13,1,2,2,2,2,2,2,3,2,2,8,2,2,2,2,15,2,2,15,15,2,2,2,2007-08,Playoffs,1933.7088,111.2370176936672,2.378848356070986,22.547345287977176,42.97441269336934,14.428232420517503,5.740264511388685
1610612737,Atlanta Hawks,7,3,4,0.429,336.0,205,499,0.411,28,87,0.322,172,220,0.782,81,187,268,122,111.0,30,40,40,141,175,610,-84.0,9,9,1,9,9,9,9,14,13,13,12,9,9,5,9,9,9,9,9,13,9,8,8,9,9,16,2007-08,Playoffs,600.7679999999999,101.53669969106213,-13.982102908277408,20.307339938212422,44.60956642164696,18.476350271652286,6.658144242036861
1610612738,Boston Celtics,26,16,10,0.615,1248.0,873,1953,0.447,157,437,0.359,541,691,0.783,288,752,1040,559,333.0,198,112,129,631,593,2444,136.0,1,1,16,2,1,1,1,6,1,1,4,1,1,4,1,1,1,1,16,1,1,16,16,1,1,1,2007-08,Playoffs,2209.9584,110.59031699420224,6.15396199313073,25.29459378058881,47.05970935923499,15.068156939062744,5.0679687002253075
1610612739,Cleveland Cavaliers,13,7,6,0.538,624.0,404,963,0.42,87,252,0.345,274,380,0.721,153,379,532,262,180.0,78,63,55,287,305,1169,28.0,5,5,11,5,5,7,7,12,5,5,9,4,4,13,5,6,5,5,12,6,6,11,11,5,6,5,2007-08,Playoffs,1110.912,105.2288570111764,2.520451664938357,23.58422629335177,47.88858163382878,16.202903560318006,5.671016246111303
1610612742,Dallas Mavericks,5,1,4,0.2,240.0,158,394,0.401,36,104,0.346,118,150,0.787,72,154,226,97,58.0,20,20,28,103,112,470,-44.0,13,13,1,13,14,15,15,16,10,12,8,12,14,3,12,13,12,11,2,16,14,4,2,14,15,14,2007-08,Playoffs,428.16,109.77204783258595,-10.276532137518684,22.6550822122571,52.78400597907324,13.546337817638266,4.671150971599402
1610612743,Denver Nuggets,4,0,4,0.0,192.0,151,354,0.427,18,72,0.25,86,116,0.741,66,129,195,74,58.0,25,19,25,102,90,406,-53.0,16,16,1,16,16,16,16,10,15,15,15,15,15,11,13,16,16,16,2,15,15,1,1,15,16,15,2007-08,Playoffs,381.1584,106.51739539257169,-13.904980186715028,19.41450063805494,51.15983276244207,15.216770770367386,4.984804217878971
1610612745,Houston Rockets,6,2,4,0.333,288.0,193,472,0.409,35,120,0.292,107,157,0.682,78,174,252,93,65.0,41,33,37,127,131,528,-15.0,10,10,1,10,10,10,10,15,12,9,14,13,12,15,11,10,10,15,5,11,11,7,6,13,11,9,2007-08,Playoffs,506.9568,104.15088622935916,-2.95883199515225,18.344758369943946,49.708377518557796,12.821605312326415,6.50943038933495
1610612765,Detroit Pistons,17,10,7,0.588,816.0,576,1266,0.455,77,226,0.341,325,405,0.802,180,436,616,349,220.0,125,99,67,396,370,1554,39.0,3,3,13,3,4,4,4,5,6,6,10,3,3,2,3,4,4,3,14,3,3,12,14,3,4,4,2007-08,Playoffs,1424.832,109.065489826169,2.737164802587252,24.494115797511565,43.23316713830121,15.440416835107577,6.948187575798409
1610612755,Philadelphia 76ers,6,2,4,0.333,288.0,187,448,0.417,11,47,0.234,130,180,0.722,81,148,229,95,89.0,53,22,41,115,142,515,-42.0,10,10,1,10,10,13,12,13,16,16,16,11,10,12,9,14,11,12,7,8,13,9,5,10,12,13,2007-08,Playoffs,513.792,100.23511459890383,-8.174514200298953,18.4899725959143,44.570565520677626,17.32218485301445,4.281888390632785
1610612756,Phoenix Suns,5,1,4,0.2,250.0,190,412,0.461,25,74,0.338,97,152,0.638,47,161,208,94,62.0,26,35,25,113,138,502,-10.0,13,13,1,13,13,12,14,4,14,14,11,14,13,16,16,12,14,13,4,14,10,1,3,12,13,8,2007-08,Playoffs,474.1248,105.87929591533708,-2.1091493210226506,19.826003617612916,43.87030587727113,13.076725790340435,7.382022623579278
1610612759,San Antonio Spurs,17,9,8,0.529,826.0,604,1355,0.446,128,341,0.375,263,353,0.745,153,557,710,346,217.0,90,70,90,383,345,1599,-15.0,3,4,15,6,3,3,3,7,3,3,2,5,5,10,5,3,3,4,13,4,4,14,13,4,3,9,2007-08,Playoffs,1511.3472,105.79964683164796,-0.99249199654454,22.893482053627388,46.97795450310822,14.358050883344346,4.631629317207853
1610612761,Toronto Raptors,5,1,4,0.2,240.0,186,428,0.435,42,120,0.35,83,96,0.865,49,147,196,120,50.0,36,12,26,114,90,497,-23.0,13,13,1,13,14,14,13,9,9,9,6,16,16,1,15,15,15,10,1,12,16,3,4,15,14,12,2007-08,Playoffs,452.3904,109.86086353733413,-5.084104348810231,26.525761819879467,43.3254109724698,11.052400758283111,2.6525761819879468
1610612762,Utah Jazz,12,6,6,0.5,581.0,437,982,0.445,70,200,0.35,243,324,0.75,174,358,532,257,155.0,78,69,78,306,274,1187,-3.0,6,7,11,7,6,6,5,8,7,7,6,6,6,9,4,7,5,6,11,6,5,13,12,6,5,7,2007-08,Playoffs,1061.3375999999998,111.84000265325568,-0.28266218025254175,24.214726774967744,50.12542663145073,14.604212646381324,6.501230145808461
1610612753,Orlando Magic,10,5,5,0.5,480.0,354,754,0.469,90,253,0.356,173,243,0.712,117,312,429,174,145.0,48,49,34,205,220,971,16.0,8,8,9,7,8,8,8,1,4,4,5,8,7,14,8,8,8,8,10,9,8,6,9,8,8,6,2007-08,Playoffs,853.3631999999999,113.78508002219924,1.8749343772967948,20.389911353102644,50.271677991270316,16.991592794252202,5.741986530471435
1610612740,New Orleans Hornets,12,7,5,0.583,576.0,451,972,0.464,69,168,0.411,188,243,0.774,123,382,505,231,106.0,87,61,48,248,248,1159,44.0,6,5,9,4,7,5,6,3,8,8,1,7,7,6,7,5,7,7,8,5,7,10,10,7,7,3,2007-08,Playoffs,1019.4432,113.68951207875044,4.31608156295515,22.65942820551454,49.53684521118979,10.397832856210135,5.983658530460549
1610612764,Washington Wizards,6,2,4,0.333,288.0,192,451,0.426,36,118,0.305,133,174,0.764,58,166,224,94,74.0,43,29,29,137,139,553,-20.0,10,10,1,10,10,11,11,11,10,11,13,10,11,7,14,11,13,13,6,10,12,5,7,11,10,11,2007-08,Playoffs,521.8176,105.97572791718792,-3.832756886697574,18.0139573674786,42.92687713101283,14.181200480781026,5.557497485711483
1610612765,Detroit Pistons,4,0,4,0.0,192.0,126,308,0.409,12,49,0.245,48,58,0.828,30,104,134,66,45.0,17,12,18,95,63,312,-62.0,16,16,1,16,16,16,16,14,16,16,16,16,16,1,16,16,16,16,1,16,16,1,1,16,16,14,2008-09,Playoffs,334.5792,93.25146333065535,-18.530739508014843,19.726271089177093,40.05030796893531,13.44973028807529,3.5865947434867436
1610612737,Atlanta Hawks,11,4,7,0.364,528.0,331,810,0.409,67,193,0.347,195,262,0.744,118,266,384,186,133.0,76,37,60,235,232,924,-78.0,7,8,13,10,7,8,7,15,8,8,10,8,8,11,7,8,8,7,10,7,11,11,10,8,8,15,2008-09,Playoffs,902.6688,102.36312587739822,-8.641043093546603,20.605564299995745,42.54051984515251,14.73408630053459,4.098956339246466
1610612738,Boston Celtics,14,7,7,0.5,707.0,524,1177,0.445,94,261,0.36,288,364,0.791,152,453,605,321,191.0,109,69,91,340,318,1430,0.0,4,5,13,6,4,4,4,11,4,6,6,5,5,6,4,4,4,4,13,4,4,13,13,4,4,6,2008-09,Playoffs,1321.1136,108.2420164321978,0.0,24.297683408905943,45.794699259776,14.45750009688796,5.222866527148006
1610612741,Chicago Bulls,7,3,4,0.429,371.0,269,610,0.441,51,135,0.378,169,209,0.809,73,246,319,139,113.0,47,57,47,172,165,758,-30.0,9,9,1,8,9,9,9,12,9,10,3,9,9,4,9,9,9,9,8,10,6,10,8,9,9,9,2008-09,Playoffs,712.2816,106.41858500907506,-4.211817348644131,19.514753715384476,44.785657807249265,15.864512013226229,8.00245296242385
